end	r1	UserTimeMicroseconds	46591769
end	r1	SystemTimeMicroseconds	10402964
end	r1	OSCPUVirtualTimeMicroseconds	56984903
end	r1	S3ReadMicroseconds	573445923
end	r1	S3ReadRequestsCount	40436
end	r1	S3ReadRequestsErrors	1
end	r1	S3WriteMicroseconds	771714522
end	r1	S3WriteRequestsCount	12470
end	r1	S3WriteRequestAttempts	12470
end	r1	DiskS3ReadMicroseconds	479922596
end	r1	DiskS3ReadRequestsCount	32092
end	r1	DiskS3ReadRequestsErrors	1
end	r1	DiskS3WriteMicroseconds	771714522
end	r1	DiskS3WriteRequestsCount	12470
end	r1	DiskS3WriteRequestAttempts	12470
end	r1	S3DeleteObjects	126
end	r1	S3HeadObject	4362
end	r1	S3PutObject	12344
end	r1	S3GetObject	36073
end	r1	DiskS3DeleteObjects	126
end	r1	DiskS3HeadObject	190
end	r1	DiskS3PutObject	12344
end	r1	DiskS3GetObject	31901
end	r1	S3Clients	344
end	r2	ReplicatedPartFetches	81
end	r2	ReplicatedPartMerges	14
end	r2	InsertedRows	23110
end	r2	ZooKeeperInit	1
end	r2	ZooKeeperTransactions	4282
end	r2	ZooKeeperList	1131
end	r2	ZooKeeperCreate	490
end	r2	ZooKeeperRemove	340
end	r2	ZooKeeperExists	576
end	r2	ZooKeeperGet	939
end	r2	ZooKeeperSet	1
end	r2	ZooKeeperMulti	805
end	r2	ZooKeeperMultiRead	241
end	r2	ZooKeeperMultiWrite	564
end	r2	ZooKeeperWatchResponse	83
end	r2	ZooKeeperWatchCallbackDurationMicroseconds	6330
end	r2	ZooKeeperWatchTriggeredOther	16
end	r2	ZooKeeperWatchTriggeredReplicatedMergeTreeLog	65
end	r2	ZooKeeperWatchTriggeredReplicatedMergeTreeLeaderElection	2
end	r2	ZooKeeperWaitMicroseconds	97844112
end	r2	ZooKeeperBytesSent	1405908
end	r2	ZooKeeperBytesReceived	1761136
end	r2	MergedRows	1534916
end	r2	UserTimeMicroseconds	3517042
end	r2	SystemTimeMicroseconds	879034
end	r2	OSCPUVirtualTimeMicroseconds	4387800
end	r2	S3ReadMicroseconds	137691003
end	r2	S3ReadRequestsCount	6490
end	r2	S3ReadRequestsErrors	1
end	r2	S3WriteMicroseconds	46452301
end	r2	S3WriteRequestsCount	1290
end	r2	S3WriteRequestAttempts	1290
end	r2	DiskS3ReadMicroseconds	137691003
end	r2	DiskS3ReadRequestsCount	6490
